1703,17573,19979
1704,10519,13820
1705,12097,18100
1706,15636,16340
1707,17486,18928
1708,11083,15262
1709,12326,19621
1710,12155,16669
1711,18079,18893
1712,12821,15886
1713,11144,15794
1714,10625,17255
1715,12784,17519
1716,14760,19592
1717,11444,16012
1718,15248,18480
1719,12276,13921
1720,12732,17217
1721,13824,15437
1722,12619,18807
1723,12262,17843
1724,13736,14219
1725,19268,19611
1726,14319,17257
1727,14824,18601
1728,12843,15183
1729,14092,15692
1730,15191,19006
1731,13137,23803
1732,11535,14905
1733,15155,15580
1734,11750,17183
1735,15611,22914
1736,14537,18892
1737,14516,18006
1738,22259,22364
1739,13342,15225
1740,14230,24151
1741,14068,17288
1742,14732,19350
1743,14212,19133
1744,13419,22153
1745,15944,18416
1746,11626,15555
1747,14540,17062
1748,12172,14960
1749,14576,18240
1750,18859,21022
1751,12777,17312
1752,12824,14833
1753,14000,19256
1754,13627,17049
1755,17795,20668
1756,12430,17393
1757,15504,17206
1758,12866,18858
1759,14966,19080
1760,25279,26298
1761,14171,16022
1762,15580,19812
1763,14414,17154
1764,14666,18599
1765,13010,18080
1766,13818,16333
1767,12742,16918
1768,14587,16709
1769,14176,18737
1770,14458,19995
1771,14196,19342
1772,16355,18833
1773,13206,21734
1774,21895,22335
1775,18002,21789
1776,12512,17013
1777,12356,14460
1778,17613,20648
1779,14497,22108
1780,12371,15840
1781,11147,15519
1782,11830,22001
1783,11806,20745
1784,15433,20606
1785,16626,16698
1786,15477,18463
1787,12541,18268
1788,15630,18854
1789,15468,17477
1790,14674,18879
1791,13695,16543
1792,17253,18085
1793,18059,18654
1794,12629,19597
1795,14696,16442
1796,12935,18310
1797,14042,15315
1798,12971,16062
1799,13407,16749
1800,11726,18400
1801,12841,20268
1802,14547,20618
1803,11706,20717
1804,12550,24166
1805,16688,18749
1806,15283,20163
1807,17089,21704
1808,19192,19433
1809,17246,22402
1810,20505,22811
1811,10527,15167
1812,15378,17015
1813,15535,18883
1814,14735,18887
1815,13770,17121
1816,13801,20272
1817,11298,19438
1818,20518,24523
1819,17266,20453
1820,16951,24736
1821,19694,21375
1822,15981,21804
1823,17383,18251
1824,13371,17951
1825,12620,14989
1826,13996,17942
1827,12757,18699
1828,10508,17331
1829,15898,19269
1830,17254,19544
1831,14209,18374
1832,12573,18033
1833,14488,20937
1834,13761,22987
1835,13647,19220
1836,14182,17471
1837,11080,14598
1838,16549,21305
1839,15718,18408
1840,15656,23598
1841,14098,21028
1842,15529,17902
1843,15780,22318
1844,14251,18657
1845,14146,17566
1846,13539,16663
1847,12465,16788
1848,19182,21318
1849,28022,28982
1850,16990,19273
1851,15483,19934
1852,18293,21582
1853,16247,18763
1854,13631,21289
1855,14852,20202
1856,17771,18492
1857,19483,22896
1858,13090,18411
1859,12269,20716
1860,19831,20175
1861,17883,20908
1862,14581,19482
1863,14014,19447
1864,14719,17225
1865,14455,16208
1866,17327,18853
1867,13902,17908
1868,20351,25422
1869,16181,17598
1870,14908,17649
1871,12736,18411
1872,15463,19425
1873,13560,18428
1874,15633,21559
1875,13720,15986
1876,15281,16409
1877,14284,16051
1878,14405,20018
1879,13511,16568
1880,12173,18025
1881,15945,19485
1882,13296,16947
1883,11443,19751
1884,13758,17361
1885,14640,19959
1886,15425,16322
1887,13751,22704
1888,19594,22136
1889,14781,21029
1890,22101,23403
1891,13782,19251
1892,15242,16754
1893,16759,19645
1894,17616,22002
1895,15620,21531
1896,20682,21484
1897,15486,19301
1898,16248,18698
1899,13561,18253
1900,14713,19072
1901,15294,18384
1902,15183,18492
1903,14982,16369
1904,12670,17977
1905,19152,22992
1906,12415,19684
1907,14121,17055
1908,14381,20116
1909,14564,20895
1910,18134,22601
1911,15031,18547
1912,13763,23786
1913,16046,19971
1914,21000,22645
1915,13875,20567
1916,22622,24673
1917,20532,21383
1918,13577,17093
1919,17491,20869
1920,12908,18514
1921,19865,21093
1922,12684,19044
1923,21337,21880
1924,12492,19528
1925,17430,20239
1926,18473,19613
1927,17057,18500
1928,19409,22734
1929,16728,24969
1930,16074,18519
1931,14098,22618
1932,16860,19095
1933,14572,16375
1934,15246,23990
1935,12355,19735
1936,15656,21077
1937,15063,20475
1938,16627,21927
1939,14479,19104
1940,14672,21078
1941,15751,18948
1942,14801,23328
1943,11399,16232
1944,12293,20145
1945,14774,19203
1946,14501,19000
1947,15597,23355
1948,14899,22562
1949,21412,21820
1950,16155,32828
1951,21570,24539
1952,28828,32571
1953,14680,17160
1954,14997,17267
1955,13472,20889
1956,17567,19095
1957,12874,19874
1958,21740,24799
1959,16024,18898
1960,14176,18616
1961,13863,20277
1962,14285,17126
1963,20633,20650
1964,16103,19404
1965,16583,17796
1966,19102,26064
1967,13387,18092
1968,13421,22081
1969,16911,21029
1970,13056,27321
1971,15350,19259
1972,15984,19754
1973,14234,16831
1974,15951,22649
1975,18367,25885
1976,24049,25236
1977,18757,19234
1978,17246,18439
1979,14088,21893
1980,17747,19215
1981,15524,24275
1982,16035,21604
1983,17579,22684
1984,17884,22408
1985,16633,21977
1986,16181,20500
1987,14632,20774
1988,14713,25138
1989,18754,18805
1990,12171,16356
1991,15312,18548
1992,13379,17640
1993,14913,21105
1994,19233,20063
1995,14424,17485
1996,17135,21586
1997,19890,22499
1998,18302,20640
1999,15180,22241
